familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia,tavg_w,tmin_w,tmax_w,prcp_w,wdir_w,wspd_w,pres_w
PANADERIA,968,2022-08-24,,2.45199990272522,243.0,595.8360013961792,1,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PANADERIA,900,2022-08-24,,1.0099999904632568,405.0,409.05001068115234,3,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PANADERIA,417,2022-08-24,,4.614999771118164,99.0,456.8850002288818,5,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
BOLLERIA,6286,2022-08-24,,3.818000078201294,78.0,297.80400466918945,4,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PANADERIA,1043,2022-08-24,,3.0290000438690186,147.0,445.2630004882813,2,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
BOLLERIA,3960,2022-08-24,,2.5910000801086426,171.0,443.06099796295166,1,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PANADERIA,1084,2022-08-24,,1.1540000438690186,315.0,363.50999641418457,4,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
BOLLERIA,6425,2022-08-24,,34.090999603271484,10.22699984908104,348.64870834350586,2,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PASTELERIA,6523,2022-08-24,,39.54499816894531,3.0,118.63500213623048,3,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PASTELERIA,5404,2022-08-24,,42.27299880981445,12.0,507.2760009765625,1,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
BOLLERIA,5803,2022-08-24,,3.5450000762939453,57.0,202.06500434875488,5,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
BOLLERIA,3880,2022-08-24,,3.2730000019073486,123.0,402.5790100097656,3,24.5,21.8,30.6,0.0,167.0,11.5,1013.9
PANADERIA,900,2023-02-13,,1.0499999523162842,342.0,359.1000099182129,3,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PASTELERIA,6451,2023-02-13,,43.5,9.0,391.5,4,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PANADERIA,1084,2023-02-13,,1.2000000476837158,273.0,327.5999994277954,4,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PASTELERIA,5404,2023-02-13,,43.5,6.0,261.0,1,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
BOLLERIA,5803,2023-02-13,,3.5450000762939453,69.0,244.60500526428223,5,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PASTELERIA,6523,2023-02-13,,40.77299880981445,6.0,244.63800048828125,3,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
BOLLERIA,6286,2023-02-13,,4.091000080108643,108.0,441.82799530029297,4,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PANADERIA,417,2023-02-13,,4.800000190734863,66.0,316.79999923706055,5,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
BOLLERIA,6425,2023-02-13,,34.090999603271484,7.986000061035156,272.2507953643799,2,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
BOLLERIA,3880,2023-02-13,,3.5450000762939453,180.0,638.1000003814697,3,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PANADERIA,1043,2023-02-13,,3.150000095367432,171.0,538.6500062942505,2,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PANADERIA,968,2023-02-13,,2.549999952316284,195.0,497.25000286102295,1,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
BOLLERIA,3960,2023-02-13,,2.726999998092652,189.0,515.4029846191406,1,13.6,8.1,17.3,0.0,111.0,20.6,1030.4
PASTELERIA,6523,2022-04-04,,39.54499816894531,9.0,355.9050064086914,3,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PANADERIA,1043,2022-04-04,,3.0290000438690186,186.0,563.3939895629883,2,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PANADERIA,968,2022-04-04,,2.45199990272522,297.0,728.2440032958984,1,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PASTELERIA,5404,2022-04-04,,42.27299880981445,6.0,253.63800048828125,1,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
BOLLERIA,3960,2022-04-04,,2.5910000801086426,270.0,699.5699977874756,1,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
BOLLERIA,6286,2022-04-04,,3.818000078201294,93.0,355.0740089416504,4,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PANADERIA,900,2022-04-04,,1.0099999904632568,414.0,418.1400060653687,3,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PANADERIA,417,2022-04-04,,4.614999771118164,69.0,318.4350051879883,5,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PASTELERIA,6549,2022-04-04,,32.590999603271484,9.0,293.3190078735352,5,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PANADERIA,1084,2022-04-04,,1.0099999904632568,417.0,421.1699991226196,4,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PASTELERIA,6451,2022-04-04,,43.5,6.0,261.0,4,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
BOLLERIA,5803,2022-04-04,,3.5450000762939453,87.0,308.41500663757324,5,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
BOLLERIA,6425,2022-04-04,,34.090999603271484,10.502999901771544,358.0578022003174,2,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
BOLLERIA,3880,2022-04-04,,3.2730000019073486,144.0,471.31201171875,3,12.9,11.1,14.9,3.4,184.0,16.3,1008.0
PASTELERIA,5404,2022-04-09,,42.27299880981445,37.49999952316284,1585.238998413086,1,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PANADERIA,968,2022-04-09,,2.45199990272522,306.0,750.3119974136353,1,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PASTELERIA,5403,2022-04-09,,39.54499816894531,37.5,1482.9380111694336,2,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PASTELERIA,6549,2022-04-09,,32.590999603271484,9.0,293.3190078735352,5,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PANADERIA,417,2022-04-09,,4.614999771118164,75.0,346.1250047683716,5,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
BOLLERIA,6286,2022-04-09,,3.818000078201294,126.0,481.0680122375488,4,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PASTELERIA,6451,2022-04-09,,43.5,15.0,652.5,4,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PANADERIA,1084,2022-04-09,,1.0099999904632568,384.0,387.8400025367737,4,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PANADERIA,900,2022-04-09,,1.0099999904632568,837.0,845.369987487793,3,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
BOLLERIA,6425,2022-04-09,,34.090999603271484,18.996000289916992,647.5928134918213,2,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
BOLLERIA,3960,2022-04-09,,2.5910000801086426,243.0,629.6130123138428,1,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
BOLLERIA,3880,2022-04-09,,3.2730000019073486,102.0,333.84600830078125,3,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PASTELERIA,6523,2022-04-09,,39.54499816894531,9.0,355.9050064086914,3,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
BOLLERIA,5803,2022-04-09,,3.5450000762939453,132.0,467.9400005340576,5,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PANADERIA,1043,2022-04-09,,3.0290000438690186,225.0,681.5249900817871,2,18.6,14.6,25.9,0.0,272.0,22.1,1017.5
PASTELERIA,5404,2022-05-04,,42.27299880981445,6.299999952316284,266.32000732421875,1,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
BOLLERIA,6286,2022-05-04,,3.818000078201294,99.0,377.9820079803467,4,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
BOLLERIA,3960,2022-05-04,,2.5910000801086426,246.0,637.3860101699829,1,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PASTELERIA,5403,2022-05-04,,39.54499816894531,7.5,296.588005065918,2,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PASTELERIA,6523,2022-05-04,,39.54499816894531,3.0,118.63500213623048,3,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
BOLLERIA,6425,2022-05-04,,34.090999603271484,14.700000166893004,501.13820457458496,2,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
BOLLERIA,3880,2022-05-04,,3.2730000019073486,138.0,451.6740112304688,3,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PANADERIA,417,2022-05-04,,4.614999771118164,69.0,318.435001373291,5,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PANADERIA,1043,2022-05-04,,3.0290000438690186,165.0,499.7849941253662,2,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PANADERIA,1084,2022-05-04,,1.0099999904632568,390.0,393.8999981880188,4,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PANADERIA,968,2022-05-04,,2.45199990272522,261.0,639.9720029830933,1,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PANADERIA,900,2022-05-04,,1.0099999904632568,402.0,406.0199987888336,3,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
BOLLERIA,5803,2022-05-04,,3.5450000762939453,39.0,138.25500297546387,5,15.8,14.1,19.3,5.4,273.0,11.2,1014.2
PASTELERIA,6549,2022-08-14,Feria de Málaga,32.590999603271484,12.0,391.0920104980469,5,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
BOLLERIA,6286,2022-08-14,Feria de Málaga,3.818000078201294,63.0,240.5340061187744,4,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PANADERIA,900,2022-08-14,Feria de Málaga,1.0099999904632568,417.0,421.1699864864349,3,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PANADERIA,1084,2022-08-14,Feria de Málaga,1.1540000438690186,366.0,422.3640079498291,4,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
BOLLERIA,5803,2022-08-14,Feria de Málaga,3.5450000762939453,69.0,244.60500526428223,5,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
BOLLERIA,3960,2022-08-14,Feria de Málaga,2.5910000801086426,249.0,645.158992767334,1,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
BOLLERIA,3880,2022-08-14,Feria de Málaga,3.2730000019073486,150.0,490.9500122070313,3,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
BOLLERIA,6425,2022-08-14,Feria de Málaga,34.090999603271484,26.853000164031982,915.4451026916504,2,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PANADERIA,1043,2022-08-14,Feria de Málaga,3.0290000438690186,252.0,763.3079872131348,2,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PASTELERIA,6451,2022-08-14,Feria de Málaga,43.5,9.0,391.5,4,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PANADERIA,417,2022-08-14,Feria de Málaga,4.614999771118164,45.0,207.6750001907349,5,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PANADERIA,968,2022-08-14,Feria de Málaga,2.45199990272522,393.0,963.6360025405884,1,31.1,26.3,39.1,0.0,242.0,11.4,1009.7
PASTELERIA,6523,2022-08-30,,39.54499816894531,6.0,237.2700042724609,3,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PANADERIA,417,2022-08-30,,4.614999771118164,87.0,401.5050010681152,5,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
BOLLERIA,5803,2022-08-30,,3.5450000762939453,75.0,265.87500381469727,5,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PANADERIA,1084,2022-08-30,,1.1540000438690186,312.0,360.04800033569336,4,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
BOLLERIA,6425,2022-08-30,,34.090999603271484,12.171000182628632,414.9220027923584,2,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PANADERIA,968,2022-08-30,,2.45199990272522,195.0,478.1400022506714,1,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PANADERIA,900,2022-08-30,,1.0099999904632568,417.0,421.1699831485748,3,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
BOLLERIA,3960,2022-08-30,,2.5910000801086426,228.0,590.7479972839355,1,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PANADERIA,1043,2022-08-30,,3.0290000438690186,156.0,472.5239963531494,2,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PASTELERIA,6451,2022-08-30,,43.5,3.0,130.5,4,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PASTELERIA,5404,2022-08-30,,42.27299880981445,7.5,317.0480041503906,1,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
BOLLERIA,3880,2022-08-30,,3.2730000019073486,9.0,29.457000732421875,3,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
BOLLERIA,6286,2022-08-30,,3.818000078201294,84.0,320.7120056152344,4,27.0,23.5,32.4,0.0,257.0,12.4,1016.6
PASTELERIA,6451,2023-02-10,,43.5,9.0,391.5,4,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PASTELERIA,5404,2023-02-10,,43.5,27.72000026702881,1205.8200225830078,1,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PANADERIA,1084,2023-02-10,,1.2000000476837158,306.0,367.1999917030335,4,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
BOLLERIA,3880,2023-02-10,,3.5450000762939453,219.0,776.3550128936768,3,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
BOLLERIA,5803,2023-02-10,,3.5450000762939453,108.0,382.8600025177002,5,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PASTELERIA,6549,2023-02-10,,32.590999603271484,9.0,293.3190078735352,5,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PANADERIA,417,2023-02-10,,4.800000190734863,69.0,331.2000026702881,5,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PANADERIA,1043,2023-02-10,,3.150000095367432,150.0,472.4999923706055,2,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PANADERIA,900,2023-02-10,,1.0499999523162842,258.0,270.9000029563904,3,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
BOLLERIA,6425,2023-02-10,,34.090999603271484,15.167999982833862,517.0920906066895,2,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PASTELERIA,6523,2023-02-10,,40.77299880981445,12.0,489.2760009765625,3,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
BOLLERIA,6286,2023-02-10,,4.091000080108643,81.0,331.3709993362427,4,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PASTELERIA,5403,2023-02-10,,40.77299880981445,23.670000076293945,965.0969848632812,2,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
BOLLERIA,3960,2023-02-10,,2.726999998092652,297.0,809.9189758300781,1,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
PANADERIA,968,2023-02-10,,2.549999952316284,192.0,489.6000032424927,1,12.7,12.2,14.1,0.0,101.0,46.5,1031.8
BOLLERIA,6425,2021-09-29,,32.590999603271484,11.508000016212463,375.05780601501465,2,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
BOLLERIA,6286,2021-09-29,,3.4089999198913574,81.0,276.12899589538574,4,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
BOLLERIA,3960,2021-09-29,,2.5910000801086426,183.0,474.15299701690674,1,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PASTELERIA,5404,2021-09-29,,40.77299880981445,5.099999904632568,207.94200134277344,1,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PANADERIA,900,2021-09-29,,0.8650000095367432,507.0,438.5550065040589,3,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PANADERIA,1043,2021-09-29,,2.740000009536743,156.0,427.4400024414063,2,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PANADERIA,417,2021-09-29,,4.327000141143799,42.0,181.734001159668,5,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PANADERIA,1084,2021-09-29,,0.8650000095367432,381.0,329.5650038719177,4,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
BOLLERIA,3880,2021-09-29,,3.0,138.0,414.0,3,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PASTELERIA,6523,2021-09-29,,36.81800079345703,6.0,220.9080047607422,3,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PASTELERIA,6451,2021-09-29,,40.77299880981445,6.0,244.63800048828125,4,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PANADERIA,968,2021-09-29,,2.308000087738037,276.0,637.0079879760742,1,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
BOLLERIA,5803,2021-09-29,,3.0,90.0,270.0,5,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
PASTELERIA,5403,2021-09-29,,36.81800079345703,16.5,607.4970092773438,2,21.1,17.3,26.8,0.0,254.0,9.1,1022.0
BOLLERIA,6286,2022-04-22,,3.818000078201294,75.0,286.3500118255615,4,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PASTELERIA,5403,2022-04-22,,39.54499816894531,15.0,593.1760101318359,2,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PANADERIA,1084,2022-04-22,,1.0099999904632568,234.0,236.3399999141693,4,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PASTELERIA,6451,2022-04-22,,43.5,12.0,522.0,4,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
BOLLERIA,6425,2022-04-22,,34.090999603271484,16.608000099658966,566.1829051971436,2,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PANADERIA,1043,2022-04-22,,3.0290000438690186,150.0,454.3500022888184,2,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
BOLLERIA,3880,2022-04-22,,3.2730000019073486,153.0,500.7690124511719,3,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PANADERIA,968,2022-04-22,,2.45199990272522,222.0,544.3440113067627,1,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
BOLLERIA,3960,2022-04-22,,2.5910000801086426,249.0,645.159013748169,1,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
BOLLERIA,5803,2022-04-22,,3.5450000762939453,120.0,425.4000072479248,5,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PASTELERIA,6549,2022-04-22,,32.590999603271484,15.0,488.8650131225586,5,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PANADERIA,417,2022-04-22,,4.614999771118164,66.0,304.5899991989136,5,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PANADERIA,900,2022-04-22,,1.0099999904632568,378.0,381.78000354766846,3,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PASTELERIA,5404,2022-04-22,,42.27299880981445,30.0,1268.189971923828,1,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
PASTELERIA,6523,2022-04-22,,39.54499816894531,12.0,474.5400085449219,3,14.8,12.9,19.1,7.7,215.0,14.5,1006.1
BOLLERIA,5803,2022-05-19,,3.5450000762939453,39.0,138.25500297546387,5,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PANADERIA,968,2022-05-19,,2.45199990272522,213.0,522.2760057449341,1,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PASTELERIA,6451,2022-05-19,,43.5,9.0,391.5,4,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
BOLLERIA,6286,2022-05-19,,3.818000078201294,66.0,251.98800468444824,4,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
BOLLERIA,6425,2022-05-19,,34.090999603271484,16.506000071763992,562.705602645874,2,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PASTELERIA,6549,2022-05-19,,32.590999603271484,6.0,195.54600524902344,5,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PASTELERIA,6523,2022-05-19,,39.54499816894531,6.0,237.2700042724609,3,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
BOLLERIA,3960,2022-05-19,,2.5910000801086426,174.0,450.83400535583496,1,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PANADERIA,417,2022-05-19,,4.614999771118164,57.0,263.0550022125244,5,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PANADERIA,1084,2022-05-19,,1.1540000438690186,432.0,498.5279998779297,4,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PANADERIA,900,2022-05-19,,1.0099999904632568,315.0,318.1499984264374,3,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PASTELERIA,5403,2022-05-19,,39.54499816894531,13.5,533.8580093383789,2,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
BOLLERIA,3880,2022-05-19,,3.2730000019073486,135.0,441.8550109863281,3,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PASTELERIA,5404,2022-05-19,,42.27299880981445,4.5,190.22900390625,1,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
PANADERIA,1043,2022-05-19,,3.0290000438690186,138.0,418.0019989013672,2,22.2,17.9,27.6,0.0,174.0,13.9,1017.4
BOLLERIA,6286,2022-09-01,,3.818000078201294,81.0,309.2580032348633,4,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
BOLLERIA,6425,2022-09-01,,34.090999603271484,11.96999990940094,408.0691986083984,2,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PANADERIA,1084,2022-09-01,,1.1540000438690186,270.0,311.5799961090088,4,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PANADERIA,1043,2022-09-01,,3.0290000438690186,171.0,517.9590015411377,2,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PASTELERIA,5404,2022-09-01,,42.27299880981445,9.900000095367432,418.50299072265625,1,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PASTELERIA,6451,2022-09-01,,43.5,9.0,391.5,4,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PANADERIA,900,2022-09-01,,1.0099999904632568,426.0,430.2600145339966,3,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
BOLLERIA,5803,2022-09-01,,3.5450000762939453,54.0,191.4300022125244,5,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PANADERIA,417,2022-09-01,,4.614999771118164,51.0,235.36500453948972,5,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
BOLLERIA,3960,2022-09-01,,2.5910000801086426,180.0,466.3800010681152,1,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
BOLLERIA,3880,2022-09-01,,3.2730000019073486,105.0,343.6650085449219,3,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PASTELERIA,6523,2022-09-01,,39.54499816894531,6.0,237.2700042724609,3,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
PANADERIA,968,2022-09-01,,2.45199990272522,180.0,441.3599987030029,1,27.1,21.0,35.6,0.0,263.0,11.5,1013.8
BOLLERIA,6425,2022-09-24,,34.090999603271484,22.260000109672543,758.8663082122803,2,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
BOLLERIA,3960,2022-09-24,,2.5910000801086426,231.0,598.52099609375,1,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PANADERIA,1084,2022-09-24,,1.1540000438690186,363.0,418.9019985198975,4,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PASTELERIA,6523,2022-09-24,,39.54499816894531,12.0,474.5400085449219,3,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
BOLLERIA,5803,2022-09-24,,3.5450000762939453,114.0,404.13000679016113,5,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
BOLLERIA,3880,2022-09-24,,3.2730000019073486,96.0,314.2080078125,3,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PASTELERIA,6549,2022-09-24,,32.590999603271484,12.0,391.09200286865234,5,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PASTELERIA,5404,2022-09-24,,42.27299880981445,65.40000057220459,2764.654022216797,1,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PANADERIA,417,2022-09-24,,4.614999771118164,84.0,387.6600065231323,5,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PANADERIA,968,2022-09-24,,2.45199990272522,198.0,485.4960012435913,1,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
BOLLERIA,6286,2022-09-24,,3.818000078201294,75.0,286.3499984741211,4,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PASTELERIA,5403,2022-09-24,,39.54499816894531,49.80000019073486,1969.3419952392576,2,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PASTELERIA,6451,2022-09-24,,43.5,9.0,391.5,4,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PANADERIA,900,2022-09-24,,1.0099999904632568,330.0,333.3000063896179,3,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
PANADERIA,1043,2022-09-24,,3.0290000438690186,147.0,445.2629928588867,2,24.2,17.9,32.3,0.0,256.0,13.4,1012.5
BOLLERIA,6425,2023-01-11,,34.090999603271484,4.944000035524368,168.54590034484863,2,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PASTELERIA,6451,2023-01-11,,43.5,12.0,522.0,4,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PASTELERIA,6523,2023-01-11,,40.77299880981445,18.0,733.9140014648438,3,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PANADERIA,1043,2023-01-11,,3.150000095367432,144.0,453.600004196167,2,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
BOLLERIA,3960,2023-01-11,,2.726999998092652,222.0,605.3939819335938,1,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PANADERIA,900,2023-01-11,,1.0499999523162842,378.0,396.8999953269959,3,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PASTELERIA,5403,2023-01-11,,40.77299880981445,4.5,183.47900390625,2,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PANADERIA,968,2023-01-11,,2.549999952316284,207.0,527.8500018119812,1,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PANADERIA,1084,2023-01-11,,1.2000000476837158,270.0,324.0000009536743,4,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
BOLLERIA,3880,2023-01-11,,3.5450000762939453,165.0,584.9249973297119,3,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PANADERIA,417,2023-01-11,,4.800000190734863,75.0,360.0,5,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
BOLLERIA,5803,2023-01-11,,3.5450000762939453,42.0,148.8900032043457,5,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
BOLLERIA,6286,2023-01-11,,4.091000080108643,123.0,503.1929931640625,4,15.5,12.6,19.8,0.0,284.0,30.8,1027.0
PANADERIA,900,2021-08-21,,0.8650000095367432,501.0,433.3650014400482,3,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PANADERIA,1043,2021-08-21,,2.595999956130981,147.0,381.6120071411133,2,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PANADERIA,968,2021-08-21,,2.1630001068115234,174.0,376.3619937896729,1,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PASTELERIA,6523,2021-08-21,,32.590999603271484,6.0,195.54600524902344,3,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PANADERIA,417,2021-08-21,,4.038000106811523,60.0,242.27999877929688,5,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
BOLLERIA,3960,2021-08-21,,2.318000078201294,249.0,577.1820015907288,1,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
